date,raanking,title,writer,press,kategorie
202303,13,설민석의 한국사 대모험 24,"설민석,스토리박스 글/정현희 그림/강석화 감수",단꿈아이,국내도서-어린이
202303,14,원씽 THE ONE THING,"게리 켈러,제이 파파산 공저/구세희 역",비즈니스북스,국내도서-자기계발
202303,15,내면소통,김주환 저,인플루엔셜,국내도서-인문
202303,16,사장학개론,김승호 저,스노우폭스북스,국내도서-경제 경영
202303,17,나는 대한민국 검사였다,이인규 저,조갑제닷컴,국내도서-사회 정치
202303,18,불편한 편의점 2,김호연 저,나무옆의자,국내도서-소설/시/희곡
202303,19,ETS 토익 정기시험 기출문제집 1000 Vol.3 READING 리딩,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202303,20,흔한남매 과학 탐험대 7 생물 1,"흔한남매 원저/김언정,이현진 글/김덕영 그림/정현철,김희목,권경아,최진수 기획/권경아 감수",주니어김영사,국내도서-어린이
202303,21,챗GPT : 마침내 찾아온 특이점,반병현 저,생능북스,국내도서-경제 경영
202303,22,이상한 과자 가게 전천당 17,히로시마레이코 글/쟈쟈 그림/김정화 역,길벗스쿨,국내도서-어린이
202303,23,슬램덩크 리소스-THE FIRST SLAM DUNK re:SOURCE,이노우에 타케히코 글그림,대원,국내도서-만화/라이트노벨
202303,24,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202303,25,상처 주는 말 하는 친구에게 똑똑하게 말하는 법,김윤나 글/유영근 그림,북라이프,국내도서-어린이
202303,26,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,국내도서-수험서 자격증
202303,27,156층 나무 집,앤디 그리피스 글/테리 덴톤 그림/신수진 역,시공주니어,국내도서-어린이
202303,28,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,국내도서-수험서 자격증
202303,29,역행자,자청 저,웅진지식하우스,국내도서-자기계발
202303,30,거인의 노트,김익한 저,다산북스,국내도서-자기계발
202303,31,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,국내도서-국어 외국어 사전
202303,32,조셉 머피 잠재의식의 힘,조셉 머피 저/조율리 역,다산북스,국내도서-자기계발
202303,33,효기심의 권력으로 읽는 세계사 - 유럽편,효기심 저,다산초당,국내도서-역사
202303,34,부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키 저/안진환 역,민음인,국내도서-경제 경영
202303,35,기적의 집밥책,김해진 저,청림Life,국내도서-가정 살림
202303,36,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",이치조 미사키 저/권영주 역,모모,국내도서-소설/시/희곡
202303,37,슬램덩크 신장재편판 1,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,38,한국형 가치투자,"최준철,김민국 공저",이콘,국내도서-경제 경영
202303,39,구의 증명,최진영 저,은행나무,국내도서-소설/시/희곡
202303,40,물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,국내도서-자연과학
202303,41,슬램덩크 신장재편판 6,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,42,슬램덩크 신장재편판 19,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,43,슬램덩크 신장재편판 2,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,44,슬램덩크 신장재편판 4,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,45,슬램덩크 신장재편판 20,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,46,슬램덩크 신장재편판 3,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,47,슬램덩크 신장재편판 5,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,48,슬램덩크 신장재편판 16,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,49,생기부 필독서 100,"주경아,정재화,방희조,이재환,이현규 저",센시오,국내도서-청소년
202303,50,슬램덩크 신장재편판 17,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,51,슬램덩크 신장재편판 18,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,52,슬램덩크 신장재편판 15,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,53,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,국내도서-소설/시/희곡
202303,54,슬램덩크 신장재편판 7,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,55,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,국내도서-경제 경영
202303,56,슬램덩크 신장재편판 8,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,57,[예스리커버] 주식 시세의 비밀,정재호(부자아빠) 저,프런트페이지,국내도서-경제 경영
202303,58,긴긴밤,"루리 글,그림",문학동네,국내도서-어린이
202303,59,슬램덩크 신장재편판 9,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,60,이은경쌤의 초등어휘일력 365,이은경 저,포레스트북스,국내도서-가정 살림
202303,61,슬램덩크 신장재편판 11,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,62,슬램덩크 신장재편판 14,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,63,슬램덩크 신장재편판 10,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,64,슬램덩크 신장재편판 13,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,65,조금 더 헤매어도 괜찮아,"이민경,한혜윤,윤세리,김열매,김동건,이준길,감민주,김태엽,박지연 저",매일경제신문사,국내도서-에세이
202303,66,슬램덩크 신장재편판 12,"이노우에 타케히코 글,그림",대원,국내도서-만화/라이트노벨
202303,67,당신은 생각보다 강하다,전미경 저,웅진지식하우스,국내도서-자기계발
202303,68,불량한 자전거 여행,김남중 저/허태준 그림,창비,국내도서-어린이
202303,69,흔한남매 이상한 나라의 고전 읽기 3,흔한남매 감수/최재훈 글/정주연 그림,미래엔아이세움,국내도서-어린이
202303,70,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,국내도서-인문
202303,71,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/임상훈 역,현대지성,국내도서-자기계발
202303,72,초거대 위협,누리엘 루비니 저/박슬라 역,한국경제신문사(한경비피),국내도서-경제 경영
202303,73,진짜 쓰는 실무 엑셀,오빠두(전진권) 저,제이펍,국내도서-IT 모바일
202303,74,건강과 다이어트를 동시에 잡는 7대 3의 법칙 채소·과일식,조승우 저,바이북스,국내도서-건강 취미
202303,75,초수익 성장주 투자,마크 미너비니 저/김태훈 역/김대현 감수,이레미디어,국내도서-경제 경영
202303,76,"2023 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)",최태성 저,이투스북,국내도서-수험서 자격증
202303,77,당신은 결국 무엇이든 해내는 사람,김상현 저,필름,국내도서-에세이
202303,78,GPT 제너레이션 : 챗GPT가 바꿀 우리 인류의 미래,이시한 저,북모먼트,국내도서-경제 경영
202303,79,생에 감사해,김혜자 저,수오서재,국내도서-에세이
202303,80,마법천자문 57,유대영 글/정수영 그림/강용철 감수,아울북,국내도서-어린이
202303,81,세상 끝의 카페,존 스트레레키 저/고상숙 역,클레이하우스,국내도서-자기계발
202303,82,마흔에 읽는 니체,장재형 저,유노북스,국내도서-인문
202303,83,당신도 느리게 나이 들 수 있습니다,정희원 저,더퀘스트,국내도서-인문
202303,84,멈출 수 없는 우리 1,유발 하라리 글/리카르트 사플라나 루이스 그림/김명주 역,주니어김영사,국내도서-어린이
202303,85,그릿 (50만 부 판매 기념 리커버 골드에디션),앤절라 더크워스 저/김미정 역,비즈니스북스,국내도서-자기계발
202303,86,2023 에듀윌 공인중개사 김민석 합격서 부동산공시법,김민석 편저,에듀윌,국내도서-수험서 자격증
202303,87,조국의 법고전 산책,조국 저,오마이북,국내도서-인문
202303,88,데일 카네기 자기관리론,데일 카네기 저/임상훈 역,현대지성,국내도서-자기계발
202303,89,설민석의 세계사 대모험 16,"설민석,김정욱 글/박성일 그림/김장구 감수",단꿈아이,국내도서-어린이
202303,90,이기적 유전자 The Selfish Gene,"리처드 도킨스 저/홍영남,이상임 공역",을유문화사,국내도서-자연과학
202303,91,악인론,손수현 저,다산북스,국내도서-자기계발
202303,92,코스모스,칼 세이건 저/홍승수 역,사이언스북스,국내도서-자연과학
202303,93,설민석의 삼국지 대모험 11,단꿈아이 글/스튜디오 담 그림,단꿈아이,국내도서-어린이
202303,94,읽으면서 바로 써먹는 어린이 맞춤법 행성,한날 글그림,파란정원,국내도서-어린이
202303,95,2023 에듀윌 공인중개사 한영규 합격서 부동산세법,한영규 편저,에듀윌,국내도서-수험서 자격증
202303,96,나도 상처 받지 않고 친구도 상처 받지 않는 말하기 연습,강승임 글/김규정 그림,위즈덤하우스,국내도서-어린이
202303,97,체리새우 : 비밀글입니다,황영미 저,문학동네,국내도서-청소년
202303,98,에그박사 9,에그박사 원저/박송이 글/홍종현 그림/이승현 감수,미래엔아이세움,국내도서-어린이
202303,99,2023 에듀윌 공인중개사 1차 단원별 기출문제집,"이영방,심정욱 편저",에듀윌,국내도서-수험서 자격증
202303,100,기분이 태도가 되지 말자,김수현 저,하이스트,국내도서-에세이
202303,101,레버리지,롭 무어 저/김유미 역,다산북스,국내도서-경제 경영
202303,102,2023 선재국어 실전 봉투 모의고사 1,이선재 편저,에스티유니타스,국내도서-수험서 자격증
202303,103,보이지 않는 곳에서 애쓰고 있는 너에게,최대호 저,떠오름,국내도서-에세이
202303,104,미스터 프레지던트,탁현민 저,메디치미디어,국내도서-사회 정치
202303,105,장하준의 경제학 레시피,장하준 저/김희정 역,부키,국내도서-경제 경영
202303,106,메리골드 마음 세탁소,윤정은 저,북로망스,국내도서-소설/시/희곡
202303,107,스즈메의 문단속 스페셜 에디션,신카이 마코토 저/민경욱 역,대원씨아이(단행)(대원키즈),국내도서-소설/시/희곡
202303,108,나의 히어로 아카데미아 37 트리플 특장판,"호리코시 코헤이 글,그림/오경화 역",서울미디어코믹스(서울문화사),국내도서-만화/라이트노벨
202303,109,나는 3학년 2반 7번 애벌레,김원아 글/이주희 그림,창비,국내도서-어린이
202303,110,서울대생의 비밀과외,소린TV 저,다산에듀,국내도서-청소년
202303,111,DO IT 두 잇,데이비드 차 저,아크,국내도서-종교
202303,112,해커스 토익 RC 리딩(Reading),David Cho 저,해커스어학연구소,국내도서-국어 외국어 사전
202303,113,2023 이동기 영어 국가직 대비 적중모의고사,이동기 편저,에스티유니타스,국내도서-수험서 자격증
202303,114,5천만 원으로 시작하는 미라클 기적의 재개발 재건축,진와이스(장미진) 저,리더스북,국내도서-경제 경영
202303,115,2023 에듀윌 공인중개사 이영방 합격서 부동산학개론,이영방 편저,에듀윌,국내도서-수험서 자격증
202303,116,네 기분은 어떤 색깔이니?,최숙희 글그림,책읽는곰,국내도서-유아
202303,117,"오늘 밤, 세계에서 이 눈물이 사라진다 해도",이치조 미사키 저/김윤경 역,모모,국내도서-소설/시/희곡
202303,118,참을 수 없는 존재의 가벼움,밀란 쿤데라 저/이재룡 역,민음사,국내도서-소설/시/희곡
202303,119,키위엔 영어회화 하루 5분의 기적,박강준 저,키위엔,국내도서-국어 외국어 사전
202303,120,Go Go 카카오프렌즈 27 스위스,김미영 글/김정한 그림,아울북,국내도서-어린이
202303,121,2023 써니 행정법총론 실전동형 모의고사,박준철 편저,지금(도서출판),국내도서-수험서 자격증
202303,122,혼공쌤의 초등만화영문법 (상),허준석 글/최정화 그림,길벗스쿨,국내도서-어린이
202303,123,"나태주, 시간의 쉼표",나태주 글그림,서울문화사,국내도서-소설/시/희곡
202303,124,"총, 균, 쇠",재레드 다이아몬드 저/김진준 역,문학사상,국내도서-사회 정치
202303,125,예의 없는 친구들을 대하는 슬기로운 말하기 사전,김원아 글/김소희 그림,사계절,국내도서-어린이
202303,126,"다정한 말, 단단한 말",고정욱 글/릴리아 그림,우리학교,국내도서-어린이
202303,127,2023 에듀윌 스포츠지도사 필기 한권끝장,"정수봉,이준영,원효리,이성열,임다연,이재우 편저",에듀윌,국내도서-수험서 자격증
202303,128,고양이 해결사 깜냥 1,홍민정 글/김재희 그림,창비,국내도서-어린이
202303,129,2023 에듀윌 공인중개사 임선정 합격서 공인중개사법령 및 중개실무,임선정 저,에듀윌,국내도서-수험서 자격증
202303,130,ETS 토익기출 파트별 VOCA 보카,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202303,131,2023 에듀윌 공인중개사 심정욱 합격서 민법 및 민사특별법,심정욱 편저,에듀윌,국내도서-수험서 자격증
202303,132,내가 틀릴 수도 있습니다 (토마스 산체스 에디션),비욘 나티코 린데블라드 저/토마스 산체스 그림/박미경 역,다산초당,국내도서-인문
202303,133,무조건 합격하는 암기의 기술,이윤규 저,더퀘스트,국내도서-자기계발
202303,134,사람이 보인다 관상백과,편집부 저,움터미디어,국내도서-종교
202303,135,"궁금했어, 뇌과학",유윤한 글/나수은 그림,나무생각,국내도서-어린이
202303,136,오십에 읽는 순자,최종엽 저,유노북스,국내도서-인문
202303,137,정재승의 인간 탐구 보고서 11,"정재승 기획/정재은,이고은 글/김현민 그림",아울북,국내도서-어린이
202303,138,"마흔, 다시 만날 것처럼 헤어져라",조우성 저,서삼독,국내도서-자기계발
202303,139,5년 후 나에게 Q&A a day (2024 판타지아 Edition),포터 스타일 저/정지현 역,토네이도,국내도서-자기계발
202303,140,5번 레인,은소홀 글/노인경 그림,문학동네,국내도서-어린이
202303,141,오백 년째 열다섯 2,김혜정 저,위즈덤하우스,국내도서-청소년
202303,142,부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코 저/신소영 역,토트출판사,국내도서-경제 경영
202303,143,이준석의 거부할 수 없는 미래,이준석 저,21세기북스,국내도서-사회 정치
202303,144,트렌드 코리아 2023,"김난도,전미영,최지혜,이수진,권정윤,이준영,이향은,한다혜,이혜원,추예린,전다현 공저",미래의창,국내도서-경제 경영
202303,145,신기한 맛 도깨비 식당 4,"김용세,김병섭 글/센개 그림",꿈터,국내도서-어린이
202303,146,마케팅 설계자,러셀 브런슨 저/이경식 역,윌북(willbook),국내도서-경제 경영
202303,147,2023 해커스 GSAT 삼성직무적성검사 통합 기본서 최신기출유형+실전모의고사 (수리논리/추리),해커스 취업교육연구소 저,챔프스터디,국내도서-수험서 자격증
202303,148,챗GPT 기회를 잡는 사람들,장민 저,알투스,국내도서-경제 경영
202303,149,흔한남매 수수께끼 어드벤처 2,"흔한남매 원저/노지영 글/도니패밀리 그림/흔한컴퍼니,정재형 감수",미래엔아이세움,국내도서-어린이
202303,150,2023 박문각 공인중개사 박문각 익힘장 2차 부동산공시법령,박윤모 편저,박문각,국내도서-수험서 자격증
202303,151,데미안,헤르만 헤세 저/전영애 역,민음사,국내도서-소설/시/희곡
202303,152,지적 대화를 위한 넓고 얕은 지식 제로,채사장 저,웨일북,국내도서-인문
202303,153,인스타 브레인,안데르스 한센 저/김아영 역,동양북스(동양books),국내도서-인문
202303,154,인간 실격,다자이 오사무 저/김춘미 역,민음사,국내도서-소설/시/희곡
202303,155,해커스 토익 LC 리스닝(Listening),David Cho 저,해커스어학연구소,국내도서-국어 외국어 사전
202303,156,사피엔스 (양장 특별판),유발 하라리 저/조현욱 역,김영사,국내도서-인문
202303,157,그리스 로마 신화 32,박시연 글/최우빈 그림/김헌 감수,아울북,국내도서-어린이
202303,158,문학을 열다 세트,김유정 등저/에토프 그림,스푼북,국내도서-청소년
202303,159,혼공쌤의 초등만화영문법 (하),허준석 글/최정화 그림,길벗스쿨,국내도서-어린이
202303,160,맨큐의 경제학,"N. Gregory Mankiw 저/김경환,김종석 공역",센게이지러닝(Cengage Learning),국내도서-대학교재
202303,161,지적 대화를 위한 넓고 얕은 지식 2,채사장 저,웨일북,국내도서-인문
202303,162,돈의 심리학 (30만 부 기념 스페셜 에디션),모건 하우절 저/이지연 역,인플루엔셜,국내도서-경제 경영
202303,163,백년허리2 치료편,정선근 저,언탱글링,국내도서-건강 취미
202303,164,모든 것은 기본에서 시작한다,손웅정 저,수오서재,국내도서-에세이
202303,165,해커스 일본어 첫걸음 : 일본어 기초 20일 독학 완성!,해커스 일본어연구소 저,해커스어학연구소,국내도서-국어 외국어 사전
202303,166,하얼빈,김훈 저,문학동네,국내도서-소설/시/희곡
202303,167,세계를 건너 너에게 갈게,이꽃님 저,문학동네,국내도서-청소년
202303,168,세컨드 브레인,티아고 포르테 저/서은경 역,쌤앤파커스,국내도서-자기계발
202303,169,스즈키 바이올린 교본 1,편집부,세광음악출판사,국내도서-예술
202303,170,정세현의 통찰,정세현 저,푸른숲,국내도서-사회 정치
202303,171,클루지,개리 마커스 저/최호영 역,갤리온,국내도서-인문
202303,172,2023 수제비 정보처리기사 실기 1권+2권 합본세트,NCS 정보처리기술사 연구회 저,건기원,국내도서-IT 모바일
202303,173,죽이고 싶은 아이,이꽃님 저,우리학교,국내도서-청소년
202303,174,달러구트 꿈 백화점,이미예 저,팩토리나인,국내도서-소설/시/희곡
202303,175,슬램덩크 챔프,이노우에 타케히코 글그림,대원,국내도서-만화/라이트노벨
202303,176,히카루가 죽은 여름 1,모쿠모쿠렌 글그림/송재희 역,디앤씨미디어(D&C미디어),국내도서-만화/라이트노벨
202303,177,2023 이유진 국어 필사즉생 모의고사 백일기도 3 - 독해강화,"이유진,최형우 편저",고시동네,국내도서-수험서 자격증
202303,178,회사는 엑셀을 가르쳐주지 않아요,쏘피(박성희) 저,메가스터디북스,국내도서-IT 모바일
202303,179,ETS 토익 단기공략 750+ (LC+RC),ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202303,180,흔한남매의 흔한 호기심 8,"흔한남매 원저/안치현 글/유난희 그림/이정모,흔한컴퍼니 감수",미래엔아이세움,국내도서-어린이
202303,181,타키 포오의 이세계 여행사 1,원작 캐릭온TV 원저/스튜디오 왓츠비 글그림,대원씨아이(단행)(대원키즈),국내도서-어린이
202303,182,작별인사,김영하 저,복복서가,국내도서-소설/시/희곡
202303,183,이토록 평범한 미래,김연수 저,문학동네,국내도서-소설/시/희곡
202303,184,[예스리커버] 조선 미술관,탁현규 저,블랙피쉬,국내도서-예술
202303,185,챗GPT에게 묻는 인류의 미래,"김대식,챗GPT 저",동아시아,국내도서-경제 경영
202303,186,세상에서 가장 쉬운 본질육아,지나영,21세기북스,국내도서-가정 살림
202303,187,미드나잇 라이브러리,매트 헤이그 저/노진선 역,인플루엔셜,국내도서-소설/시/희곡
202303,188,아주 작은 습관의 힘,제임스 클리어 저/이한이 역,비즈니스북스,국내도서-자기계발
202303,189,타키 포오 코믹 어드벤처 1,캐릭온TV 원저/안도감 편/김규태 그림,대원씨아이(단행)(대원키즈),국내도서-어린이
202303,190,2023 에듀윌 공인중개사 2차 1교시 단원별 기출문제집,"임선정,오시훈 편저",에듀윌,국내도서-수험서 자격증
202303,191,오베라는 남자,프레드릭 배크만 저/최민우 역,다산책방,국내도서-소설/시/희곡
202303,192,"하루 한 장, 인생 그림",이소영 저,알에이치코리아(RHK),국내도서-예술
202303,193,이어령의 마지막 수업,"김지수,이어령 저",열림원,국내도서-인문
202303,194,내가 모르는 사이에,김화요 글/오윤화 그림,웅진주니어,국내도서-어린이
202303,195,잘했고 잘하고 있고 잘 될 것이다 (스페셜 리미티드 에디션),정영욱 저,부크럼,국내도서-에세이
202303,196,우리는 모두 죽는다는 것을 기억하라,웨인 다이어 저/정지현 역,토네이도,국내도서-자기계발
202303,197,"돈, 뜨겁게 사랑하고 차갑게 다루어라",앙드레 코스톨라니 저/한윤진 역,미래의창,국내도서-경제 경영
202303,198,파친코 2,이민진 저/신승미 역,인플루엔셜,국내도서-소설/시/희곡
202303,199,고양이 해결사 깜냥 2,홍민정 글/김재희 그림,창비,국내도서-어린이
202303,200,스카이 버스,분당강쌤 저,다산에듀,국내도서-가정 살림
202304,1,세이노의 가르침,세이노(SayNo) 저,데이원,국내도서-자기계발
202304,2,김미경의 마흔 수업,김미경 저,어웨이크북스,국내도서-자기계발
202304,3,불편한 편의점,김호연 저,나무옆의자,국내도서-소설/시/희곡
202304,4,스즈메의 문단속,신카이 마코토 저/민경욱 역,대원씨아이(단행)(대원키즈),국내도서-소설/시/희곡
202304,5,흔한남매 13,흔한남매 원저/백난도 글/유난희 그림/흔한컴퍼니 감수,미래엔아이세움,국내도서-어린이
202304,6,사장학개론,김승호 저,스노우폭스북스,국내도서-경제 경영
202304,7,장하준의 경제학 레시피,장하준 저/김희정 역,부키,국내도서-경제 경영
202304,8,2023 에듀윌 공인중개사 오시훈 합격서 부동산공법 체계도,오시훈 편저,에듀윌,국내도서-수험서 자격증
202304,9,메리골드 마음 세탁소,윤정은 저,북로망스,국내도서-소설/시/희곡
202304,10,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,국내도서-소설/시/희곡
202304,11,K 배터리 레볼루션,박순혁 저,지와인,국내도서-경제 경영
202304,12,내면소통,김주환 저,인플루엔셜,국내도서-인문
202304,13,거인의 노트,김익한 저,다산북스,국내도서-자기계발
202304,14,2023 제14회 젊은작가상 수상작품집,"이미상,김멜라,성혜령,이서수,정선임,함윤이,현호정 저",문학동네,국내도서-소설/시/희곡
202304,15,건강과 다이어트를 동시에 잡는 7대 3의 법칙 채소·과일식,조승우 저,바이북스,국내도서-건강 취미
202304,16,브라질에 비가 내리면 스타벅스 주식을 사라,피터 나바로 저/이창식 역/윤지호 감수,에프엔미디어,국내도서-경제 경영
202304,17,우리는 왜 임영웅을 사랑하는가,조위 저,한스미디어,국내도서-예술
202304,18,불편한 편의점 2,김호연 저,나무옆의자,국내도서-소설/시/희곡
202304,19,원씽 THE ONE THING,"게리 켈러,제이 파파산 공저/구세희 역",비즈니스북스,국내도서-자기계발
202304,20,만일 내가 인생을 다시 산다면 (35만 부 기념 스페셜 에디션),김혜남 저,메이븐,국내도서-인문
202304,21,모든 삶은 흐른다 (특별판 트레싱지 에디션),로랑스 드빌레르 저/이주영 역,피카(FIKA),국내도서-인문
202304,22,데일 카네기 자기관리론,데일 카네기 저/임상훈 역,현대지성,국내도서-자기계발
202304,23,흔한남매 과학 탐험대 7 생물 1,"흔한남매 원저/김언정,이현진 글/김덕영 그림/정현철,김희목,권경아,최진수 기획/권경아 감수",주니어김영사,국내도서-어린이
202304,24,타이탄의 도구들 (블랙 에디션),"팀 페리스 저/박선령,정지현 공역",토네이도,국내도서-자기계발
202304,25,아버지의 해방일지,정지아 저,창비,국내도서-소설/시/희곡
202304,26,역행자,자청 저,웅진지식하우스,국내도서-자기계발
202304,27,에그박사 9,에그박사 원저/박송이 글/홍종현 그림/이승현 감수,미래엔아이세움,국내도서-어린이
202304,28,"살 때, 팔 때, 벌 때",강영현 저,21세기북스,국내도서-경제 경영
202304,29,이은경쌤의 초등어휘일력 365,이은경 저,포레스트북스,국내도서-가정 살림
202304,30,긴긴밤,"루리 글,그림",문학동네,국내도서-어린이
202304,31,ETS 토익 정기시험 기출문제집 1000 Vol.3 READING 리딩,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202304,32,고양이 해결사 깜냥 5,홍민정 글/김재희 그림,창비,국내도서-어린이
202304,33,체리새우 : 비밀글입니다,황영미 저,문학동네,국내도서-청소년
202304,34,이상한 과자 가게 전천당 17,히로시마레이코 글/쟈쟈 그림/김정화 역,길벗스쿨,국내도서-어린이
202304,35,물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,국내도서-자연과학
202304,36,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,국내도서-경제 경영
202304,37,156층 나무 집,앤디 그리피스 글/테리 덴톤 그림/신수진 역,시공주니어,국내도서-어린이
202304,38,당신은 결국 무엇이든 해내는 사람,김상현 저,필름,국내도서-에세이
202304,39,NEW 대한민국 청약지도,정지영(아임해피) 저,다산북스,국내도서-경제 경영
202304,40,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202304,41,체인소 맨 13,"후지모토 타츠키 글,그림",학산문화사,국내도서-만화/라이트노벨
202304,42,채사장의 지대넓얕 6 : 성장 VS 분배,"채사장,마케마케 글/정용환 그림",돌핀북,국내도서-어린이
202304,43,[예스리커버] 사이토 히토리의 1퍼센트 부자의 법칙,사이토 히토리 저,나비스쿨(NAVI SCHOOL),국내도서-자기계발
202304,44,아주 세속적인 지혜,발타자르 그라시안 저/강정선 역,페이지2,국내도서-자기계발
202304,45,나는 3학년 2반 7번 애벌레,김원아 글/이주희 그림,창비,국내도서-어린이
202304,46,한국형 가치투자,"최준철,김민국 공저",이콘,국내도서-경제 경영
202304,47,구의 증명,최진영 저,은행나무,국내도서-소설/시/희곡
202304,48,상처 주는 말 하는 친구에게 똑똑하게 말하는 법,김윤나 글/유영근 그림,북라이프,국내도서-어린이
202304,49,나의 돈 많은 고등학교 친구,송희구 저,서삼독,국내도서-자기계발
202304,50,봇치·더·록! 5,하마지 아키 글그림,대원,국내도서-만화/라이트노벨
202304,51,이지성의 1만 킬로미터,이지성 저,차이정원,국내도서-에세이
202304,52,고래,천명관 저,문학동네,국내도서-소설/시/희곡
202304,53,부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키 저/안진환 역,민음인,국내도서-경제 경영
202304,54,던전앤파이터 진각성 아트북 세트,네오플(주) 저,교보문고,국내도서-예술
202304,55,몰입 Think hard!,황농문 저,알에이치코리아(RHK),국내도서-자기계발
202304,56,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,국내도서-수험서 자격증
202304,57,생기부 필독서 100,"주경아,정재화,방희조,이재환,이현규 저",센시오,국내도서-청소년
202304,58,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/임상훈 역,현대지성,국내도서-자기계발
202304,59,요즘 어른을 위한 최소한의 맞춤법,이주윤 저,빅피시,국내도서-인문
202304,60,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,국내도서-수험서 자격증
202304,61,나는 집 대신 땅에 투자한다,"김종율,임은정 저",한국경제신문사(한경비피),국내도서-경제 경영
202304,62,초등 사자소학,분당강쌤 글,시원북스,국내도서-어린이
202304,63,면접바이블 2.0 The Myunjub Bible,면접왕 이형(이준희) 저,얼라이브북스(alivebooks),국내도서-자기계발
202304,64,정재승의 인간 탐구 보고서 11,"정재승 기획/정재은,이고은 글/김현민 그림",아울북,국내도서-어린이
202304,65,키위엔 영어회화 하루 5분의 기적,박강준 저,키위엔,국내도서-국어 외국어 사전
202304,66,세상 끝의 카페,존 스트레레키 저/고상숙 역,클레이하우스,국내도서-자기계발
202304,67,레버리지,롭 무어 저/김유미 역,다산북스,국내도서-경제 경영
202304,68,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,국내도서-국어 외국어 사전
202304,69,원펀맨 ONE PUNCH MAN 27,ONE 원저/무라타 유스케 그림,대원,국내도서-만화/라이트노벨
202304,70,바다가 들리는 편의점,마치다 소노코 저/황국영 역,모모,국내도서-소설/시/희곡
202304,71,진짜 챗GPT 활용법,"김준성,유원준,안상준 저",위키북스,국내도서-IT 모바일
202304,72,보이지 않는 곳에서 애쓰고 있는 너에게,최대호 저,떠오름,국내도서-에세이
202304,73,나도 상처 받지 않고 친구도 상처 받지 않는 말하기 연습,강승임 글/김규정 그림,위즈덤하우스,국내도서-어린이
202304,74,나의 봄날인 너에게,여수언니(정혜영) 저,놀,국내도서-에세이
202304,75,챗GPT : 마침내 찾아온 특이점,반병현 저,생능북스,국내도서-경제 경영
