date,raanking,title,writer,press,kategorie
202210,45,이토록 평범한 미래,김연수 저,문학동네,국내도서-소설/시/희곡
202211,45,나의 문화유산답사기 11 : 서울편 3,유홍준 저,창비,국내도서-역사
202212,45,이 책은 돈 버는 법에 관한 이야기,고명환 저,라곰,국내도서-경제 경영
202402,46,"2024 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,수험서 자격증
202401,46,AI 2024,김덕진 저,스마트북스,경제 경영
202301,46,무조건 합격하는 암기의 기술,이윤규 저,더퀘스트,자기계발
202302,46,물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,자연과학
202303,46,슬램덩크 신장재편판 3,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202304,46,한국형 가치투자,"최준철,김민국 공저",이콘,경제 경영
202305,46,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,수험서 자격증
202306,46,불편한 편의점 2,김호연 저,나무옆의자,소설/시/희곡
202307,46,부자의 그릇,이즈미 마사토 저/김윤수 역,다산북스,경제 경영
202308,46,참을 수 없는 존재의 가벼움,밀란 쿤데라 저/이재룡 역,민음사,소설/시/희곡
202309,46,[예스리커버] 하늘과 바람과 별과 인간,김상욱 저,바다출판사,자연과학
202310,46,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,수험서 자격증
202311,46,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,수험서 자격증
202312,46,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,국어 외국어 사전
202203,46,잘 살아라 그게 최고의 복수다,권민창 저,마인드셋(Mindset),자기계발
202204,46,아몬드,손원평 저,창비,국내도서-소설/시/희곡
202205,46,더 찬스 The Chance,김영익 저,21세기북스,국내도서-경제 경영
202206,46,모든 것은 기본에서 시작한다,손웅정 저,수오서재,국내도서-에세이
202207,46,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",이치조 미사키 저/권영주 역,모모,국내도서-소설/시/희곡
202208,46,클루지,개리 마커스 저/최호영 역,갤리온,국내도서-인문
202209,46,부모의 말,김종원 저,상상아카데미,국내도서-가정 살림
202210,46,흔한남매 11,흔한남매 원저/백난도 글/유난희 그림/흔한컴퍼니 감수,미래엔아이세움,국내도서-어린이
202211,46,스킵과 로퍼 1~2 합본 세트,타카마츠 미사키 글그림/신혜선 역,YNKMEDIA,국내도서-만화/라이트노벨
202212,46,랑랑 형제 떡집,김리리 글/김이랑 그림,비룡소,국내도서-어린이
202402,47,극락가 2 더블특전판,사노 유토 글그림,대원,만화/라이트노벨
202401,47,100일 아침 습관의 기적,켈리 최 저,다산북스,자기계발
202301,47,서울 부동산 절대원칙,김학렬(빠숑) 저,길벗,경제 경영
202302,47,긴긴밤,"루리 글,그림",문학동네,어린이
202303,47,슬램덩크 신장재편판 5,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202304,47,구의 증명,최진영 저,은행나무,소설/시/희곡
202305,47,최애의 아이 6,아카사카 아카 글/요코야리 멘고 그림,대원,만화/라이트노벨
202306,47,나의 돈 많은 고등학교 친구,송희구 저,서삼독,자기계발
202307,47,스킵과 로퍼 6,타카마츠 미사키 글그림/신혜선 역,YNKMEDIA,만화/라이트노벨
202308,47,흔한남매 과학 탐험대 8 생물 2,"흔한남매 원저/김언정,이현진 글/김덕영 그림/정현철,김희목,권경아,최진수 기획/권경아 감수",주니어김영사,어린이
202309,47,완전 배출,조승우 저,사이몬북스,건강 취미
202310,47,흔한남매의 흔한 호기심 10,"흔한남매 원저/안치현 글/유난희 그림/이정모,흔한컴퍼니 감수",미래엔아이세움,어린이
202311,47,이토록 공부가 재미있어지는 순간,박성혁 저,다산북스,청소년
202312,47,이토록 공부가 재미있어지는 순간,박성혁 저,다산북스,청소년
202203,47,12 1/2 부와 성공을 부르는 12가지 원칙,게리 바이너척 저/우태영 역,천그루숲,자기계발
202204,47,지리의 힘 2,팀 마샬 저/김미선 역,사이,국내도서-사회 정치
202205,47,2022 제13회 젊은작가상 수상작품집,"임솔아,김멜라,김병운,김지연,김혜진,서수진,서이제 공저",문학동네,국내도서-소설/시/희곡
202206,47,법륜 스님의 반야심경 강의,법륜 저,정토출판,국내도서-종교
202207,47,원피스 ONE PIECE 102,"오다 에이치로 글,그림",대원,국내도서-만화/라이트노벨
202208,47,이어령의 마지막 수업,"김지수,이어령 저",열림원,국내도서-인문
202209,47,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202210,47,랑랑 형제 떡집,김리리 글/김이랑 그림,비룡소,국내도서-어린이
202211,47,"다산, 어른의 하루",조윤제 저/윤연화 그림,청림출판,국내도서-자기계발
202212,47,채사장의 지대넓얕 5 : 자본주의의 역습,"채사장,마케마케 글/정용환 그림",돌핀북,국내도서-어린이
202402,48,메멘과 모리,요시타케 신스케 글그림/권남희 역,김영사,어린이
202401,48,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다,송민섭(수페TV) 저,21세기북스,경제 경영
202301,48,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/임상훈 역,현대지성,자기계발
202302,48,그릿 (50만 부 판매 기념 리커버 골드에디션),앤절라 더크워스 저/김미정 역,비즈니스북스,자기계발
202303,48,슬램덩크 신장재편판 16,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202304,48,상처 주는 말 하는 친구에게 똑똑하게 말하는 법,김윤나 글/유영근 그림,북라이프,어린이
202305,48,당신은 결국 무엇이든 해내는 사람,김상현 저,필름,에서이
202306,48,명탐정 코난 103,"Aoyama Gosho 글,그림",서울미디어코믹스(서울문화사),만화/라이트노벨
202307,48,나는 앞으로 몇 번의 보름달을 볼 수 있을까,류이치 사카모토 저/황국영 역,위즈덤하우스,에서이
202308,48,자본주의,EBS 자본주의 제작팀 저/EBS MEDIA 기획,가나출판사,경제 경영
202309,48,내면소통,김주환 저,인플루엔셜,인문
202310,48,위풍당당 여우 꼬리 4,손원평 글/만물상 그림,창비,어린이
202311,48,레버리지,롭 무어 저/김유미 역,다산북스,경제 경영
202312,48,우리 아이 미래를 바꿀 대한민국 교육 키워드7,"방종임,이만기 저",21세기북스,가정 살림
202203,48,달러구트 꿈 백화점 합본호,이미예 저,팩토리나인,소설/시/희곡
202204,48,미드나잇 라이브러리,매트 헤이그 저/노진선 역,인플루엔셜,국내도서-소설/시/희곡
202205,48,법 만드는 아이들,옥효진 글/김미연 그림,한경키즈(한국경제신문),국내도서-어린이
202206,48,둥실이네 떡집,김리리 글/김이랑 그림,비룡소,국내도서-어린이
202207,48,불편한 편의점 2,김호연 저,나무옆의자,국내도서-소설/시/희곡
202208,48,문재인의 위로 필사,더휴먼 편집부 저,더휴먼,국내도서-에세이
202209,48,보이지 않는 곳에서 애쓰고 있는 너에게,최대호 저,떠오름,국내도서-에세이
202210,48,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202211,48,사이언스 2023,"내셔널지오그래픽 키즈 글/이한음,김아림 공역",비룡소,국내도서-어린이
202212,48,사피엔스,유발 하라리 저/조현욱 역/이태수 감수,김영사,국내도서-인문
202402,49,무례한 친구가 생겼어요,크리스티나 퍼니발 글/케이티 드와이어 그림/이은경 역,리틀포레스트,유아
202401,49,세상은 이야기로 만들어졌다,"자미라 엘 우아실,프리데만 카릭 공저/김현정 역",원더박스,인문
202301,49,부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키 저/안진환 역,민음인,경제 경영
202302,49,부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키 저/안진환 역,민음인,경제 경영
202303,49,생기부 필독서 100,"주경아,정재화,방희조,이재환,이현규 저",센시오,청소년
202304,49,나의 돈 많은 고등학교 친구,송희구 저,서삼독,자기계발
202305,49,최애의 아이 8,아카사카 아카 글/요코야리 멘고 그림,대원,만화/라이트노벨
202306,49,풍수전쟁,김진명 저,이타북스,소설/시/희곡
202307,49,[예스리커버] 유현준의 인문 건축 기행,유현준 저,을유문화사,인문
202308,49,모순,양귀자 저,쓰다,소설/시/희곡
202309,49,네 안에 잠든 거인을 깨워라,토니 로빈스 저/홍석윤 역,넥서스BIZ,자기계발
202310,49,모순,양귀자 저,쓰다,소설/시/희곡
202311,49,옷뜨는 김뜨개의 쉬운 니트 레시피,김정아 저,동양북스(동양books),건강 취미
202312,49,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/임상훈 역,현대지성,자기계발
202203,49,예의 없는 친구들을 대하는 슬기로운 말하기 사전,김원아 글/김소희 그림,사계절,어린이
202204,49,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,국내도서-국어 외국어 사전
202205,49,돈의 심리학 (30만 부 기념 스페셜 에디션),모건 하우절 저/이지연 역,인플루엔셜,국내도서-경제 경영
202206,49,나의 투자는 새벽 4시에 시작된다,유목민 저,리더스북,국내도서-경제 경영
202207,49,매일을 헤엄치는 법,이연 글그림,푸른숲,국내도서-에세이
202208,49,인플레이션에서 살아남기,오건영 저,페이지2,국내도서-경제 경영
202209,49,물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,국내도서-자연과학
202210,49,파친코 2,이민진 저/신승미 역,인플루엔셜,국내도서-소설/시/희곡
202211,49,"2022 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성 저,이투스북,국내도서-수험서 자격증
202212,49,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,국내도서-수험서 자격증
202402,50,ETS 토익기출 파트별 VOCA 보카,ETS 저,YBM(와이비엠),국어 외국어 사전
202401,50,인생은 순간이다,김성근 저,다산북스,에서이
202301,50,"오늘 밤, 세계에서 이 눈물이 사라진다 해도",이치조 미사키 저/김윤경 역,모모,소설/시/희곡
202302,50,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,경제 경영
202303,50,슬램덩크 신장재편판 17,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202304,50,봇치·더·록! 5,하마지 아키 글그림,대원,만화/라이트노벨
202305,50,최애의 아이 7,아카사카 아카 글/요코야리 멘고 그림,대원,만화/라이트노벨
202306,50,흔한남매 별난 세계 여행 1,흔한남매 원저/박시연 글/정주연 그림/흔한컴퍼니 감수,미래엔아이세움,어린이
202307,50,몰입 Think hard!,황농문 저,알에이치코리아(RHK),자기계발
202308,50,불편한 편의점,김호연 저,나무옆의자,소설/시/희곡
202309,50,마흔에 읽는 쇼펜하우어,강용수 저,유노북스,인문
202310,50,머니 트렌드 2024,"김도윤,정태익,김용섭,김현준,전영수,채상욱,최재붕,홍춘욱 공저",북모먼트,경제 경영
202311,50,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,경제 경영
202312,50,모순,양귀자 저,쓰다,소설/시/희곡
202203,50,어떻게 말해줘야 할까,오은영 저/차상미 그림,김영사,가정 살림
202204,50,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",이치조 미사키 저/권영주 역,모모,국내도서-소설/시/희곡
202205,50,Go Go 카카오프렌즈 24 스웨덴,김미영 글/김정한 그림,아울북,국내도서-어린이
202206,50,녹색전상 1-3권 한정판 세트,"잭스(JAXX) 글,그림",에이비제이컴퍼니,국내도서-만화/라이트노벨
202207,50,2022 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화,최태성 저,이투스북,국내도서-수험서 자격증
202208,50,부동산 경매로 1년 만에 꼬마빌딩주 되다,김상준 저,매일경제신문사,국내도서-경제 경영
202209,50,헤어질 결심 각본,"정서경,박찬욱 공저",을유문화사,국내도서-예술
202210,50,정재승의 인간탐구보고서 10,"정재승 기획/정재은,이고은 글/김현민 그림",아울북,국내도서-어린이
202211,50,블루 아카이브 코믹 앤솔로지 Vol.1&Vol.2 세트,NEXON GAMES 감수/김덕진 역,디앤씨미디어(D&C미디어),국내도서-만화/라이트노벨
202212,50,레버리지,롭 무어 저/김유미 역,다산북스,국내도서-경제 경영
202402,51,트렌드 코리아 2024,"김난도,전미영,최지혜,이수진,권정윤,한다혜,이준영,이향은,이혜원,추예린,전다현 공저",미래의창,경제 경영
202401,51,10대를 위한 총균쇠 수업,김정진 저,넥스트씨,청소년
202301,51,슬램덩크 리소스-THE FIRST SLAM DUNK re:SOURCE,이노우에 타케히코 글그림,대원,만화/라이트노벨
202302,51,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,수험서 자격증
202303,51,슬램덩크 신장재편판 18,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202304,51,이지성의 1만 킬로미터,이지성 저,차이정원,에서이
202305,51,도파민네이션,애나 렘키 저/김두완 역,흐름출판,인문
202306,51,블루 아카이브 오피셜 아트웍스 한정판,NEXON GAMES 감수/신민섭 역,학산문화사,만화/라이트노벨
202307,51,태양 왕 수바: 수박의 전설,이지은 글그림,웅진주니어,유아
202308,51,2023 에듀윌 공인중개사 임선정 필살키 최종이론&마무리100선 공인중개사법령 및 중개실무,임선정 편저,에듀윌,수험서 자격증
202309,51,더 플로,안유화 저,경이로움,경제 경영
202310,51,불편한 편의점,김호연 저,나무옆의자,소설/시/희곡
202311,51,초등 미니 논술 일력 365,오현선 저,서사원주니어,어린이
202312,51,원씽 THE ONE THING,"게리 켈러,제이 파파산 공저/구세희 역",비즈니스북스,자기계발
202203,51,흔한남매 오해요,흔한남매 원저/백난도 글/유난희 그림,미래엔아이세움,어린이
202204,51,데일 카네기 자기관리론,데일 카네기 저/임상훈 역,현대지성,국내도서-자기계발
202205,51,"돈, 뜨겁게 사랑하고 차갑게 다루어라",앙드레 코스톨라니 저/한윤진 역,미래의창,국내도서-경제 경영
202206,51,마음이 흐르는 대로,지나영 저,다산북스,국내도서-에세이
202207,51,"2022 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성 저,이투스북,국내도서-수험서 자격증
202208,51,열혈강호 86,전극진 글/양재현 그림,대원,국내도서-만화/라이트노벨
202209,51,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,국내도서-경제 경영
202210,51,부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코 저/신소영 역,토트출판사,국내도서-경제 경영
202211,51,설민석의 한국사 대모험 23,"설민석,스토리박스 글/정현희 그림/강석화 감수",단꿈아이,국내도서-어린이
202212,51,머니 트렌드 2023,"정태익,김도윤,김경민,김상균,전영수,최준철,홍춘욱 공저",북모먼트,국내도서-경제 경영
202402,52,벌써 마흔이 된 딸에게,한성희 저,메이븐,인문
202401,52,모순,양귀자 저,쓰다,소설/시/희곡
202301,52,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,경제 경영
202302,52,악인론,손수현 저,다산북스,자기계발
202303,52,슬램덩크 신장재편판 15,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202304,52,고래,천명관 저,문학동네,소설/시/희곡
202305,52,AI 이후의 세계,"헨리 A. 키신저,에릭 슈밋,대니얼 허튼로커,김대식 공저/김고명 역",윌북(willbook),경제 경영
202306,52,물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,자연과학
202307,52,김미경의 마흔 수업,김미경 저,어웨이크북스,자기계발
202308,52,삼가 이와 같이 아뢰옵니다,미야베 미유키 저/김소연 역,북스피어,소설/시/희곡
202309,52,좋은 일이 오려고 그러나 보다 (리커버판),박여름 저,히읏,에서이
202310,52,원씽 THE ONE THING,"게리 켈러,제이 파파산 공저/구세희 역",비즈니스북스,자기계발
202311,52,모순,양귀자 저,쓰다,소설/시/희곡
202312,52,주술회전 24 더블특장판,아쿠타미 게게 글그림/이정운 역,서울미디어코믹스(서울문화사),만화/라이트노벨
202203,52,초등수학 심화 공부법,류승재 저,블루무스,가정 살림
202204,52,나의 아저씨 세트 (초판 에디션),박해영 저,세계사,국내도서-예술
202205,52,2022 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화,최태성 저,이투스북,국내도서-수험서 자격증
202206,52,예의 없는 친구들을 대하는 슬기로운 말하기 사전,김원아 글/김소희 그림,사계절,국내도서-어린이
202207,52,꽁꽁꽁 아이스크림,윤정주 글그림,책읽는곰,국내도서-유아
202208,52,트로피컬 나이트,조예은 저,한겨레출판,국내도서-소설/시/희곡
202209,52,사람을 얻는 지혜,발타자르 그라시안 저/임정재 역,타커스,국내도서-자기계발
202210,52,부자의 그릇,이즈미 마사토 저/김윤수 역,다산북스,국내도서-경제 경영
202211,52,인생의 허무를 어떻게 할 것인가,김영민 저,사회평론아카데미,국내도서-인문
202212,52,안젤리크,기욤 뮈소 저/양영란 역,밝은세상,국내도서-소설/시/희곡
202402,53,"2024 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,수험서 자격증
202401,53,원씽 THE ONE THING,"게리 켈러,제이 파파산 공저/구세희 역",비즈니스북스,자기계발
202301,53,흔한남매의 흔한 호기심 8,"흔한남매 원저/안치현 글/유난희 그림/이정모,흔한컴퍼니 감수",미래엔아이세움,어린이
202302,53,스카이 버스,분당강쌤 저,다산에듀,가정 살림
202303,53,세상의 마지막 기차역,무라세 다케시 저/김지연 역,모모,소설/시/희곡
202304,53,부자 아빠 가난한 아빠 20주년 특별 기념판,로버트 기요사키 저/안진환 역,민음인,경제 경영
202305,53,타이탄의 도구들 (블랙 에디션),"팀 페리스 저/박선령,정지현 공역",토네이도,자기계발
202306,53,스즈메의 문단속,신카이 마코토 저/민경욱 역,대원씨아이(단행)(대원키즈),소설/시/희곡
202307,53,참을 수 없는 존재의 가벼움,밀란 쿤데라 저/이재룡 역,민음사,소설/시/희곡
202308,53,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,수험서 자격증
202309,53,비가 오면 열리는 상점 (윈터 에디션),유영광 저,클레이하우스,소설/시/희곡
202310,53,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/임상훈 역,현대지성,자기계발
202311,53,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,국어 외국어 사전
202312,53,나의 첫 번째 아기에게,조은재 글/민만 그림,솜솜,유아
202203,53,설민석의 세계사 대모험 12,"설민석,김정욱 글/박성일 그림/원태준 감수",단꿈아이,어린이
202204,53,나는 대출 없이 0원으로 소형 아파트를 산다,잭파시(최경천) 저,다산북스,국내도서-경제 경영
202205,53,ETS 토익 정기시험 기출문제집 1000 Vol.3 READING 리딩,ETS 저,YBM(와이비엠),국내도서-국어 외국어 사전
202206,53,어떻게 말해줘야 할까,오은영 저/차상미 그림,김영사,국내도서-가정 살림
202207,53,모든 것은 기본에서 시작한다,손웅정 저,수오서재,국내도서-에세이
202208,53,타이탄의 도구들 (블랙 에디션),"팀 페리스 저/박선령,정지현 공역",토네이도,국내도서-자기계발
202209,53,믹스 (MIX),안성은 저,더퀘스트,국내도서-경제 경영
202210,53,나의 투자는 새벽 4시에 시작된다,유목민 저,리더스북,국내도서-경제 경영
202211,53,물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,국내도서-자연과학
202212,53,긴긴밤,"루리 글,그림",문학동네,국내도서-어린이
202402,54,용선생 교과서 세계사 1,"사회평론 역사연구소 글/뭉선생,이우일 그림/전국초등사회교과모임 감수",사회평론,어린이
202401,54,오늘부터 초등 지식왕,최선민 저,클랩북스,어린이
202301,54,2023 대한민국 산업지도,이래학 저,경이로움,경제 경영
202302,54,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/임상훈 역,현대지성,자기계발
202303,54,슬램덩크 신장재편판 7,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202304,54,던전앤파이터 진각성 아트북 세트,네오플(주) 저,교보문고,예술
202305,54,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 하",최태성 저,이투스북,수험서 자격증
202306,54,원피스 ONE PIECE 105,"오다 에이치로 글,그림",대원,만화/라이트노벨
202307,54,설민석의 한국사 대모험 25,"설민석,스토리박스 글/정현희 그림/강석화 감수",단꿈아이,어린이
202308,54,2023 박문각 공인중개사 정석진 최종요약서 2차 부동산세법,정석진 저,박문각,수험서 자격증
202309,54,결국 해내는 아이는 정서 지능이 다릅니다,김소연 저,웨일북,가정 살림
202310,54,"그대들, 어떻게 살 것인가",요시노 겐자부로 저/김욱 역,양철북,청소년
202311,54,디케의 눈물,조국 저,다산북스,사회 정치
202312,54,진짜 쓰는 실무 엑셀,오빠두(전진권) 저,제이펍,IT 모바일
202203,54,이상한 과자 가게 전천당 13,히로시마레이코 글/쟈쟈 그림/김정화 역,길벗스쿨,어린이
202204,54,원피스 ONE PIECE 101,"오다 에이치로 글,그림",대원,국내도서-만화/라이트노벨
202205,54,나도 세금 내는 아이가 될래요!,옥효진 글/서정해 그림,청림Life,국내도서-어린이
202206,54,2022 선재국어 군무원 대비 실전 봉투 모의고사,이선재 편저,에스티유니타스,국내도서-수험서 자격증
202207,54,잘 살아라 그게 최고의 복수다,권민창 저,마인드셋(Mindset),국내도서-자기계발
202208,54,어린이를 위한 초등 매일 글쓰기의 힘 : 세줄쓰기,이은경 저,상상아카데미,국내도서-가정 살림
202209,54,푸른 사자 와니니 4,이현 글/오윤화 그림,창비,국내도서-어린이
202210,54,나는 오래된 거리처럼 너를 사랑하고,진은영 저,문학과지성사,국내도서-소설/시/희곡
202211,54,긴긴밤,"루리 글,그림",문학동네,국내도서-어린이
202212,54,네모아저씨의 페이퍼 블레이드 5 마스터십,이원표 저,슬로래빗,국내도서-어린이
202402,55,요즘 어른을 위한 최소한의 세계사,임소미 저/김봉중 감수,빅피시,역사
202401,55,원피스 ONE PIECE 107,"오다 에이치로 글,그림",대원,만화/라이트노벨
202301,55,흔한남매 12,흔한남매 원저/백난도 글/유난희 그림/흔한컴퍼니 감수,미래엔아이세움,어린이
202302,55,구의 증명,최진영 저,은행나무,소설/시/희곡
202303,55,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,경제 경영
202304,55,몰입 Think hard!,황농문 저,알에이치코리아(RHK),자기계발
202305,55,바다가 들리는 편의점,마치다 소노코 저/황국영 역,모모,소설/시/희곡
202306,55,"딸아, 돈 공부 절대 미루지 마라",박소연 저,메이븐,자기계발
202307,55,구의 증명,최진영 저,은행나무,소설/시/희곡
202308,55,사장학개론,김승호 저,스노우폭스북스,경제 경영
202309,55,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,국어 외국어 사전
202310,55,구의 증명,최진영 저,은행나무,소설/시/희곡
202311,55,민주쌤의 매일 놀이 일력 365,이민주 저,카시오페아,가정 살림
202312,55,나 혼자 슬퍼하겠습니다,정경심 저,보리,에서이
202203,55,ETS 토익 정기시험 기출문제집 1000 Vol.3 LISTENING 리스닝,ETS 저,YBM(와이비엠),국어 외국어 사전
202204,55,오십에 읽는 논어,최종엽 저,유노북스,국내도서-인문
202205,55,부의 추월차선 (10주년 스페셜 에디션),엠제이 드마코 저/신소영 역,토트출판사,국내도서-경제 경영
202206,55,너무 잘하려고 애쓰지 마라,나태주 저,열림원,국내도서-소설/시/희곡
202207,55,월급쟁이 부자로 은퇴하라,너나위 저,알에이치코리아(RHK),국내도서-경제 경영
202208,55,설민석의 한국사 대모험 21,"설민석,스토리박스 글/정현희 그림/강석화 감수",단꿈아이,국내도서-어린이
202209,55,이어령의 마지막 수업,"김지수,이어령 저",열림원,국내도서-인문
202210,55,데일 카네기 자기관리론,데일 카네기 저/임상훈 역,현대지성,국내도서-자기계발
202211,55,Go Go 카카오프렌즈 26 폴란드,김미영 글/김정한 그림,아울북,국내도서-어린이
202212,55,지적 대화를 위한 넓고 얕은 지식 1,채사장 저,웨일북,국내도서-인문
202402,56,좋은 일이 오려고 그러나 보다 (리커버판),박여름 저,히읏,에서이
202401,56,이은경쌤의 사자성어 속담 일력 365,이은경 저,포레스트북스,가정 살림
202301,56,데일 카네기 자기관리론,데일 카네기 저/임상훈 역,현대지성,자기계발
202302,56,모든 꽃이 봄에 피지는 않는다,이다지 저,서삼독,자기계발
202303,56,슬램덩크 신장재편판 8,"이노우에 타케히코 글,그림",대원,만화/라이트노벨
202304,56,"2023 큰별쌤 최태성의 별별한국사 한국사능력검정시험 심화(1,2,3급) 상",최태성 저,이투스북,수험서 자격증
202305,56,거인의 노트,김익한 저,다산북스,자기계발
202306,56,차가운 자본주의,윤루카스 저,떠오름,경제 경영
202307,56,벤 버냉키의 21세기 통화 정책,벤 S. 버냉키 저,상상스퀘어,경제 경영
202308,56,일론 머스크,월터 아이작슨 저/안진환 역,21세기북스,경제 경영
202309,56,인생투자,브라운스톤(우석) 저,오픈마인드,경제 경영
202310,56,아주 희미한 빛으로도,최은영 저,문학동네,소설/시/희곡
202311,56,완전 배출,조승우 저,사이몬북스,건강 취미
202312,56,불안의 서,페르난두 페소아 저/배수아 역,봄날의책,에서이
202203,56,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,경제 경영
202204,56,흔한남매 불꽃 튀는 우리말 5,흔한남매 원저/한은호 글/유희석 그림,다산어린이,국내도서-어린이
202205,56,해커스 토익 기출 VOCA (보카),David Cho 저,해커스어학연구소,국내도서-국어 외국어 사전
202206,56,돈의 속성 300쇄 리커버,김승호 저,스노우폭스북스,국내도서-경제 경영
202207,56,코스모스,칼 세이건 저/홍승수 역,사이언스북스,국내도서-자연과학
202208,56,설민석의 삼국지 대모험 8,단꿈아이 글/스튜디오 담 그림,단꿈아이,국내도서-어린이
202209,56,아주 작은 습관의 힘,제임스 클리어 저/이한이 역,비즈니스북스,국내도서-자기계발
202210,56,2022 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화,최태성 저,이투스북,국내도서-수험서 자격증
202211,56,스틱!,"칩 히스,댄 히스 공저/안진환,박슬라 공역",웅진지식하우스,국내도서-경제 경영
202212,56,코스모스,칼 세이건 저/홍승수 역,사이언스북스,국내도서-자연과학
202402,57,"푸바오, 언제나 사랑해","에버랜드 동물원 글,사진",시공주니어,에서이
202401,57,2024 에듀윌 공인중개사 심정욱 합격서 민법 및 민사특별법,심정욱 편저,에듀윌,수험서 자격증
202301,57,"2023 큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 심화(1,2,3급)",최태성 저,이투스북,수험서 자격증
202302,57,슬램덩크 챔프,이노우에 타케히코 글그림,대원,만화/라이트노벨
202303,57,[예스리커버] 주식 시세의 비밀,정재호(부자아빠) 저,프런트페이지,경제 경영
202304,57,생기부 필독서 100,"주경아,정재화,방희조,이재환,이현규 저",센시오,청소년
202305,57,마법천자문 58,유대영 글/정수영 그림/강용철 감수,아울북,어린이
202306,57,최애의 아이 10,아카사카 아카 글/요코야리 멘고 그림,대원,만화/라이트노벨
202307,57,데일 카네기 인간관계론 (무삭제 완역본),데일 카네기 저/임상훈 역,현대지성,자기계발
202308,57,대한민국 돈의 역사,홍춘욱 저,상상스퀘어,경제 경영
202309,57,물고기는 존재하지 않는다,룰루 밀러 저/정지인 역,곰출판,자연과학
202310,57,내면소통,김주환 저,인플루엔셜,인문
202311,57,최민준의 아들코칭 백과,최민준 저,위즈덤하우스,가정 살림
202312,57,좋은 일이 오려고 그러나 보다 (리커버판),박여름 저,히읏,에서이
202203,57,5년 후 나에게 Q&A a day (2024 판타지아 Edition),포터 스타일 저/정지현 역,토네이도,자기계발
202204,57,내가 같이 뛰어내려 줄게,"씨씨코 글,그림",다산북스,국내도서-에세이
202205,57,아몬드,손원평 저,창비,국내도서-소설/시/희곡
