date,ranking,title,writer,press,kategorie
2023-11,44,대화의 정석,정흥수,피카(FIKA),자기계발
2023-11,45,비가 오면 열리는 상점(윈터에디션),유영광,클레이하우스,소설
2023-11,46,결심이 필요한 순간들(크리스마스 에디션),러셀 로버츠,세계사,인문
2023-11,47,파견자들,김초엽,퍼블리온,소설
2023-11,48,김재우의 영어회화 100,김재우,상상스퀘어,외국어
2023-11,49,바다가 들리는 편의점,마치다 소노코,모모,소설
2023-11,50,황금종이 1,조정래,해냄출판사,소설
2023-11,51,아주 작은 습관의 힘,제임스 클리어,비즈니스북스,자기계발
2023-11,52,부자 아빠 가난한 아빠 1(20주년 특별 기념판),로버트 기요사키,민음인,경제/경영
2023-11,53,당신은 결국 무엇이든 해내는 사람(10만 부 기념 특별 리커버 에디션),김상현,필름(Feelm),시/에세이
2023-11,54,Z세대 트렌드 2024,대학내일20대연구소,위즈덤하우스,경제/경영
2023-11,55,최소한의 한국사(10만 부 기념 청자 에디션),최태성,프런트페이지,역사/문화
2023-11,56,자본주의,EBS 자본주의 제작팀,가나출판사,경제/경영
2023-11,57,좋은 일이 오려고 그러나 보다(10만부 기념 행운 에디션),박여름,히읏,시/에세이
2023-11,58,디케의 눈물,조국,다산북스,정치/사회
2023-11,59,마케팅 설계자,러셀 브런슨,윌북,경제/경영
2023-11,60,총 균 쇠,재레드 다이아몬드,김영사,역사/문화
2023-11,61,문과 남자의 과학 공부,유시민,돌베개,인문
2023-11,62,부의 추월차선(10주년 스페셜 에디션),엠제이 드마코,토트,경제/경영
2023-11,63,물고기는 존재하지 않는다,룰루 밀러,곰출판,과학
2023-11,64,눈에 갇힌 외딴 산장에서,히가시노 게이고,재인,소설
2023-11,65,가짜 노동,데니스 뇌르마르크 외,자음과모음,인문
2023-11,66,인간 실격,다자이 오사무,민음사,소설
2023-11,67,인생은 순간이다,김성근,다산북스,시/에세이
2023-11,68,읽으면서 바로 써먹는 어린이 세계사 퀴즈 2,한날,파란정원,어린이(초등)
2023-11,69,윤제성의 월가의 투자,윤제성 외,한국경제신문,경제/경영
2023-11,70,"푸바오, 매일매일 행복해",에버랜드 동물원,시공주니어,시/에세이
2023-11,71,신인류가 온다,일지 이승헌,한문화,정치/사회
2023-11,72,더플래닝,박성후 외,더페이지,경제/경영
2023-11,73,데일 카네기 자기관리론(국내최초 초판 무삭제 완역본),데일 카네기,현대지성,자기계발
2023-11,74,일론 머스크,월터 아이작슨,21세기북스,경제/경영
2023-11,75,참을 수 없는 존재의 가벼움,밀란 쿤데라,민음사,소설
2023-11,76,슈퍼노멀,주언규,웅진지식하우스,자기계발
2023-11,77,단 한 사람,최진영,한겨레출판사,소설
2023-11,78,해커스 일본어 첫걸음: 기초20일 독학 완성!,해커스 일본어연구소,해커스어학연구소,외국어
2023-11,79,네 안에 잠든 거인을 깨워라(30주년 기념판),토니 로빈스(앤서니 라빈스),넥서스BIZ,자기계발
2023-11,80,한 번뿐인 인생은 어떻게 살아야 하는가,박찬위,하이스트,시/에세이
2023-11,81,흔한남매 이무기 1,이종혁,미래엔아이세움,어린이(초등)
2023-11,82,겨울의 언어,김겨울,웅진지식하우스,시/에세이
2023-11,83,마법천자문 60: 마음과 힘을 한곳으로! 단결(특별판),유대영,아울북,어린이(초등)
2023-11,84,불편한 편의점 2(단풍 에디션),김호연,나무옆의자,소설
2023-11,85,한번도 경험해보지 못한 법카,조명현,천년의상상,정치/사회
2023-11,86,이기적 유전자,리처드 도킨스,을유문화사,과학
2023-11,87,강신주의 장자수업 1,강신주,EBS BOOKS,인문
2023-11,88,타키 포오의 이세계 여행사 4,송도수,대원키즈,어린이(초등)
2023-11,89,사이언스 2024,내셔널지오그래픽 키즈,비룡소,어린이(초등)
2023-11,90,죄와 벌,이동재,지우출판,정치/사회
2023-11,91,사장학개론,김승호,스노우폭스북스,경제/경영
2023-11,92,타키 포오 코믹 어드벤처 3,캐릭온TV,대원키즈,어린이(초등)
2023-11,93,로터스 택시에는 특별한 손님이 탑니다,가토 겐,필름(Feelm),소설
2023-11,94,키위엔 영어표현 하루 5분의 기적: 실전 대화 완성편,박강준,키위엔,외국어
2023-11,95,무기가 되는 시스템,도널드 밀러,윌북,경제/경영
2023-11,96,옷뜨는 김뜨개의 쉬운 니트 레시피,김정아,동양북스,취미/실용/스포츠
2023-11,97,완전배출,조승우,사이몬북스,건강
2023-11,98,타이탄의 도구들(블랙 에디션),팀 페리스,토네이도,자기계발
2023-11,99,코스모스,칼 세이건,사이언스북스,과학
2023-11,100,슈퍼휴먼,김도훈,떠오름(RISE),자기계발
2023-10,1,트렌드 코리아 2024,김난도 외,미래의창,경제/경영
2023-10,2,퓨처 셀프,벤저민 하디,상상스퀘어,자기계발
2023-10,3,도시와 그 불확실한 벽,무라카미 하루키,문학동네,소설
2023-10,4,시대예보: 핵개인의 시대(10만 부 기념 스페셜 에디션),송길영,교보문고,경제/경영
2023-10,5,세이노의 가르침,세이노(SayNo),데이원,자기계발
2023-10,6,흔한남매 14,흔한남매,미래엔아이세움,어린이(초등)
2023-10,7,도둑맞은 집중력,요한 하리,어크로스,인문
2023-10,8,아침 그리고 저녁,욘 포세,문학동네,소설
2023-10,9,역행자(확장판),자청,웅진지식하우스,자기계발
2023-10,10,생각이 너무 많은 어른들을 위한 심리학(10만 부 기념 스페셜 에디션),김혜남,메이븐,인문
2023-10,11,쇼펜하우어 아포리즘: 당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,인문
2023-10,12,머니 트렌드 2024,김도윤 외,북모먼트,경제/경영
2023-10,13,요즘 어른을 위한 최소한의 세계사,임소미,빅피시,역사/문화
2023-10,14,기적의 자세요정,자세요정,다산라이프,건강
2023-10,15,모순,양귀자,쓰다,소설
2023-10,16,일론 머스크,월터 아이작슨,21세기북스,경제/경영
2023-10,17,가짜 노동,데니스 뇌르마르크 외,자음과모음,인문
2023-10,18,그대들 어떻게 살 것인가,요시노 겐자부로,양철북,청소년
2023-10,19,돈의 속성(300쇄 리커버에디션),김승호,스노우폭스북스,경제/경영
2023-10,20,원씽(The One Thing)(60만 부 기념 스페셜 에디션),게리 켈러 외,비즈니스북스,자기계발
2023-10,21,디케의 눈물,조국,다산북스,정치/사회
2023-10,22,읽으면서 바로 써먹는 어린이 세계사 퀴즈 2,한날,파란정원,어린이(초등)
2023-10,23,구의 증명,최진영,은행나무,소설
2023-10,24,살아서 천국 극락 낙원에 가는 방법,우명,참출판사,인문
2023-10,25,원피스 106: 천재의 꿈,Eiichiro Oda,대원씨아이,만화
2023-10,26,결심이 필요한 순간들(크리스마스 에디션),러셀 로버츠,세계사,인문
2023-10,27,비가 오면 열리는 상점(윈터에디션),유영광,클레이하우스,소설
2023-10,28,문과 남자의 과학 공부,유시민,돌베개,인문
2023-10,29,1%를 읽는 힘,메르,토네이도,경제/경영
2023-10,30,김재우의 영어회화 100,김재우,상상스퀘어,외국어
2023-10,31,한석준의 말하기 수업,한석준,인플루엔셜,자기계발
2023-10,32,눈에 갇힌 외딴 산장에서,히가시노 게이고,재인,소설
2023-10,33,오늘도 나아가는 중입니다(겨울 에디션),조민,참새책방,시/에세이
2023-10,34,슈퍼노멀,주언규,웅진지식하우스,자기계발
2023-10,35,기분이 태도가 되지 말자,김수현,하이스트,시/에세이
2023-10,36,타키 포오 코믹 어드벤처 3,캐릭온TV,대원키즈,어린이(초등)
2023-10,37,마흔에 읽는 쇼펜하우어,강용수,유노북스,인문
2023-10,38,불편한 편의점(벚꽃 에디션),김호연,나무옆의자,소설
2023-10,39,단 한 사람,최진영,한겨레출판사,소설
2023-10,40,바다가 들리는 편의점,마치다 소노코,모모,소설
2023-10,41,자본주의,EBS 자본주의 제작팀,가나출판사,경제/경영
2023-10,42,최소한의 한국사(10만 부 기념 청자 에디션),최태성,프런트페이지,역사/문화
2023-10,43,불안,알랭 드 보통,은행나무,시/에세이
2023-10,44,데일 카네기 인간관계론(무삭제 완역본),데일 카네기,현대지성,자기계발
2023-10,45,해커스 토익 기출 VOCA(보카),David Cho,해커스어학연구소,외국어
2023-10,46,흔한남매 이무기 1,이종혁,미래엔아이세움,어린이(초등)
2023-10,47,도파민네이션,애나 렘키,흐름출판,인문
2023-10,48,부자 아빠 가난한 아빠 1(20주년 특별 기념판),로버트 기요사키,민음인,경제/경영
2023-10,49,"사업의 신 고등학교 자퇴 22세 그녀는 어떻게 한 달에 6,000만 원을 벌까?",임지흔,파르페북스,자기계발
2023-10,50,총 균 쇠,재레드 다이아몬드,김영사,역사/문화
2023-10,51,아주 희미한 빛으로도,최은영,문학동네,소설
2023-10,52,당신은 결국 무엇이든 해내는 사람(10만 부 기념 특별 리커버 에디션),김상현,필름(Feelm),시/에세이
2023-10,53,꽃은 누구에게나 핀다,오은환,북로망스,시/에세이
2023-10,54,최애의 아이 12,아카사카 아카 외,대원씨아이,만화
2023-10,55,유리 멘탈이지만 절대 깨지지 않아,기무라 코노미,밀리언서재,자기계발
2023-10,56,멜랑콜리아 1-2,욘 포세,민음사,소설
2023-10,57,좋은 일이 오려고 그러나 보다(10만부 기념 행운 에디션),박여름,히읏,시/에세이
2023-10,58,초심력,임형재,지니의서재,자기계발
2023-10,59,사장학개론,김승호,스노우폭스북스,경제/경영
2023-10,60,서사의 위기,한병철,다산초당,인문
2023-10,61,완전배출,조승우,사이몬북스,건강
2023-10,62,데일 카네기 자기관리론(국내최초 초판 무삭제 완역본),데일 카네기,현대지성,자기계발
2023-10,63,물고기는 존재하지 않는다,룰루 밀러,곰출판,과학
2023-10,64,인간 실격,다자이 오사무,민음사,소설
2023-10,65,침팬지 폴리틱스,프란스 드 발,바다출판사,과학
2023-10,66,부자의 그릇,이즈미 마사토,다산북스,경제/경영
2023-10,67,달러 투자 무작정 따라하기,박성현,길벗,경제/경영
2023-10,68,로터스 택시에는 특별한 손님이 탑니다,가토 겐,필름(Feelm),소설
2023-10,69,마법천자문 60: 마음과 힘을 한곳으로! 단결(특별판),유대영,아울북,어린이(초등)
2023-10,70,해리 포터와 아즈카반의 죄수(미나리마 에디션),조앤 K. 롤링,문학수첩,소설
2023-10,71,"푸바오, 매일매일 행복해",에버랜드 동물원,시공주니어,시/에세이
2023-10,72,역사는 반복된다,배기성,왕의서재,역사/문화
2023-10,73,푸틴을 죽이는 완벽한 방법,김진명,이타북스,소설
2023-10,74,타이탄의 도구들(블랙 에디션),팀 페리스,토네이도,자기계발
2023-10,75,위풍당당 여우 꼬리 4: 붉은 여우의 속삭임,손원평,창비,어린이(초등)
2023-10,76,불편한 편의점 2(단풍 에디션),김호연,나무옆의자,소설
2023-10,77,모든 삶은 흐른다(특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),인문
2023-10,78,나는 생각이 너무 많아(춘배 에디션),크리스텔 프티콜랭,부키,인문
2023-10,79,이기적 유전자,리처드 도킨스,을유문화사,과학
2023-10,80,디즈니 픽사 엘리멘탈 무비동화,이지안,애플비북스,유아(0~7세)
2023-10,81,발명코믹북 무한의 계단 1: 전설의 시작,임우영,서울문화사,어린이(초등)
2023-10,82,산리오캐릭터즈 도감,대원키즈 편집부,대원앤북,어린이(초등)
2023-10,83,"설자은, 금성으로 돌아오다",정세랑,문학동네,소설
2023-10,84,코스모스,칼 세이건,사이언스북스,과학
2023-10,85,슈뻘맨의 숨은 과학 찾기 2,서후,미래엔아이세움,어린이(초등)
2023-10,86,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션),윤정은,북로망스,소설
2023-10,87,회복탄력성(15만부 기념 리커버),김주환,위즈덤하우스,자기계발
2023-10,88,타키 포오 얼렁뚱땅 상식스쿨 1,캐릭온TV,대원키즈,어린이(초등)
2023-10,89,해커스 일본어 첫걸음: 기초20일 독학 완성!,해커스 일본어연구소,해커스어학연구소,외국어
2023-10,90,네 안에 잠든 거인을 깨워라(30주년 기념판),토니 로빈스(앤서니 라빈스),넥서스BIZ,자기계발
2023-10,91,더플래닝,박성후 외,더페이지,경제/경영
2023-10,92,집착의 법칙,그랜트 카돈,부키,자기계발
2023-10,93,아버지의 해방일지,정지아,창비,소설
2023-10,94,내면소통,김주환,인플루엔셜,인문
2023-10,95,감정은 사라져도 결과는 남는다,이해인,필름(Feelm),시/에세이
2023-10,96,데미안,헤르만 헤세,민음사,소설
2023-10,97,백앤아 3: 오싹소름 귀신 학교,백앤아,샌드박스스토리,어린이(초등)
2023-10,98,승리의 함성을 다 같이 외쳐라(LG트윈스 2023 통합우승 별책부록 에디션),윤세호,크레타,시/에세이
2023-10,99,당신의 브랜드는 브랜드가 아닐 수 있다,이근상,몽스북,경제/경영
2023-10,100,하늘과 바람과 별과 인간,김상욱,바다출판사,과학
2023-09,1,도시와 그 불확실한 벽,무라카미 하루키,문학동네,소설
2023-09,2,퓨처 셀프,벤저민 하디,상상스퀘어,자기계발
2023-09,3,디케의 눈물,조국,다산북스,정치/사회
2023-09,4,세이노의 가르침,세이노(SayNo),데이원,자기계발
2023-09,5,도둑맞은 집중력,요한 하리,어크로스,인문
2023-09,6,흔한남매 14,흔한남매,미래엔아이세움,어린이(초등)
2023-09,7,일론 머스크,월터 아이작슨,21세기북스,경제/경영
2023-09,8,1%를 읽는 힘,메르,토네이도,경제/경영
2023-09,9,슈퍼노멀,주언규,웅진지식하우스,자기계발
2023-09,10,역행자(확장판),자청,웅진지식하우스,자기계발
2023-09,11,오늘도 나아가는 중입니다(겨울 에디션),조민,참새책방,시/에세이
2023-09,12,가짜 노동,데니스 뇌르마르크 외,자음과모음,인문
2023-09,13,눈에 갇힌 외딴 산장에서,히가시노 게이고,재인,소설
2023-09,14,문과 남자의 과학 공부,유시민,돌베개,인문
2023-09,15,쇼펜하우어 아포리즘: 당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,인문
2023-09,16,흔한남매 이무기 1,이종혁,미래엔아이세움,어린이(초등)
2023-09,17,비가 오면 열리는 상점(윈터에디션),유영광,클레이하우스,소설
2023-09,18,원씽(The One Thing)(60만 부 기념 스페셜 에디션),게리 켈러 외,비즈니스북스,자기계발
2023-09,19,아주 희미한 빛으로도,최은영,문학동네,소설
2023-09,20,아메리칸 프로메테우스(특별판),카이 버드 외,사이언스북스,과학
2023-09,21,자본주의,EBS 자본주의 제작팀,가나출판사,경제/경영
2023-09,22,모순,양귀자,쓰다,소설
2023-09,23,돈의 속성(300쇄 리커버에디션),김승호,스노우폭스북스,경제/경영
2023-09,24,최소한의 한국사(10만 부 기념 청자 에디션),최태성,프런트페이지,역사/문화
2023-09,25,김재우의 영어회화 100,김재우,상상스퀘어,외국어
2023-09,26,집착의 법칙,그랜트 카돈,부키,자기계발
2023-09,27,슈뻘맨의 숨은 과학 찾기 2,서후,미래엔아이세움,어린이(초등)
2023-09,28,주술회전 23: 별과 기름,아쿠타미 게게,서울미디어코믹스(서울문화사),만화
2023-09,29,백앤아 3: 오싹소름 귀신 학교,백앤아,샌드박스스토리,어린이(초등)
2023-09,30,기분이 태도가 되지 말자,김수현,하이스트,시/에세이
2023-09,31,최민준의 아들코칭 백과,최민준,위즈덤하우스,가정/육아
2023-09,32,불안,알랭 드 보통,은행나무,시/에세이
2023-09,33,구의 증명,최진영,은행나무,소설
2023-09,34,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션),윤정은,북로망스,소설
2023-09,35,"푸바오, 매일매일 행복해",에버랜드 동물원,시공주니어,시/에세이
2023-09,36,불편한 편의점(벚꽃 에디션),김호연,나무옆의자,소설
2023-09,37,바다가 들리는 편의점,마치다 소노코,모모,소설
2023-09,38,총 균 쇠,재레드 다이아몬드,김영사,역사/문화
2023-09,39,원피스 106: 천재의 꿈,Eiichiro Oda,대원씨아이,만화
2023-09,40,한석준의 말하기 수업,한석준,인플루엔셜,자기계발
2023-09,41,결심이 필요한 순간들(크리스마스 에디션),러셀 로버츠,세계사,인문
2023-09,42,설민석의 한국사 대모험 26,설민석 외,단꿈아이,어린이(초등)
2023-09,43,시대예보: 핵개인의 시대(10만 부 기념 스페셜 에디션),송길영,교보문고,경제/경영
2023-09,44,디즈니 픽사 엘리멘탈 무비동화,이지안,애플비북스,유아(0~7세)
2023-09,45,해커스 토익 기출 VOCA(보카),David Cho,해커스어학연구소,외국어
2023-09,46,데일 카네기 인간관계론(무삭제 완역본),데일 카네기,현대지성,자기계발
2023-09,47,모든 삶은 흐른다(특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),인문
2023-09,48,당신은 결국 무엇이든 해내는 사람(10만 부 기념 특별 리커버 에디션),김상현,필름(Feelm),시/에세이
2023-09,49,부자의 그릇,이즈미 마사토,다산북스,경제/경영
2023-09,50,하늘과 바람과 별과 인간,김상욱,바다출판사,과학
2023-09,51,부자 아빠 가난한 아빠 1(20주년 특별 기념판),로버트 기요사키,민음인,경제/경영
2023-09,52,발명코믹북 무한의 계단 1: 전설의 시작,임우영,서울문화사,어린이(초등)
2023-09,53,하루 하나 브랜딩,조연심,힘찬북스,자기계발
2023-09,54,아기 판다 푸바오,에버랜드 동물원 외,시공주니어,시/에세이
2023-09,55,도파민네이션,애나 렘키,흐름출판,인문
2023-09,56,사장학개론,김승호,스노우폭스북스,경제/경영
2023-09,57,더 플로,안유화,경이로움,경제/경영
2023-09,58,속마음 들키지 않고 할 말 다 하는 심리 대화술,이노우에 도모스케,밀리언서재,자기계발
2023-09,59,좋은 일이 오려고 그러나 보다(10만부 기념 행운 에디션),박여름,히읏,시/에세이
2023-09,60,빨간내복야코 1,빨간내복야코,샌드박스스토리,어린이(초등)
2023-09,61,타키 포오 코믹 어드벤처 3,캐릭온TV,대원키즈,어린이(초등)
2023-09,62,위기의 역사,오건영,페이지2북스,경제/경영
2023-09,63,물고기는 존재하지 않는다,룰루 밀러,곰출판,과학
2023-09,64,나는 너랑 노는 게 제일 좋아,하태완,북로망스,시/에세이
2023-09,65,데일 카네기 자기관리론(국내최초 초판 무삭제 완역본),데일 카네기,현대지성,자기계발
2023-09,66,산리오캐릭터즈 도감,대원키즈 편집부,대원앤북,어린이(초등)
2023-09,67,행복이 어떤 건지 가끔 생각해,고영배,북폴리오,시/에세이
2023-09,68,꽃은 누구에게나 핀다,오은환,북로망스,시/에세이
2023-09,69,불편한 편의점 2(단풍 에디션),김호연,나무옆의자,소설
2023-09,70,흔한남매 이상한 나라의 고전 읽기 4,최재훈,미래엔아이세움,어린이(초등)
2023-09,71,이기적 유전자,리처드 도킨스,을유문화사,과학
2023-09,72,살아서 천국 극락 낙원에 가는 방법,우명,참출판사,인문
2023-09,73,타키 포오 얼렁뚱땅 상식스쿨 1,캐릭온TV,대원키즈,어린이(초등)
2023-09,74,돈은 좋지만 재테크는 겁나는 너에게,뿅글이,황금부엉이,경제/경영
2023-09,75,파친코 1,이민진,인플루엔셜,소설
2023-09,76,레버리지,롭 무어,다산북스,경제/경영
2023-09,77,내면소통,김주환,인플루엔셜,인문
2023-09,78,꿀벌의 예언 1,베르나르 베르베르,열린책들,소설
2023-09,79,유리 멘탈이지만 절대 깨지지 않아,기무라 코노미,밀리언서재,자기계발
2023-09,80,타이탄의 도구들(블랙 에디션),팀 페리스,토네이도,자기계발
2023-09,81,코스모스,칼 세이건,사이언스북스,과학
2023-09,82,나 혼자만 레벨업 9(만화),추공,디앤씨웹툰비즈,만화
2023-09,83,그릿(50만부 판매 기념 리커버 골드에디션),앤절라 더크워스,비즈니스북스,자기계발
2023-09,84,삶은 예술로 빛난다,조원재,다산북스,인문
2023-09,85,머니 트렌드 2024,김도윤 외,북모먼트,경제/경영
2023-09,86,지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북(whalebooks),인문
2023-09,87,이토록 공부가 재미있어지는 순간(50만 부 기념 우리들 에디션),박성혁,다산북스,청소년
2023-09,88,사소한 추억의 힘,탁현민,메디치미디어,시/에세이
2023-09,89,읽으면서 바로 써먹는 어린이 세계사 퀴즈 1,한날,파란정원,어린이(초등)
2023-09,90,Go Go 카카오프렌즈 29: 멕시코,김미영,아울북,어린이(초등)
2023-09,91,에그박사 10,박송이,미래엔아이세움,어린이(초등)
2023-09,92,부의 추월차선(10주년 스페셜 에디션),엠제이 드마코,토트,경제/경영
2023-09,93,인간 실격,다자이 오사무,민음사,소설
2023-09,94,별의 커비 푸푸푸 히어로 1: 맛녕! 내 이름은 커비!,아오키 케이 외,다산어린이,어린이(초등)
2023-09,95,참을 수 없는 존재의 가벼움,밀란 쿤데라,민음사,소설
2023-09,96,푸른 사자 와니니 6: 수사자 아산테,이현,창비,어린이(초등)
2023-09,97,브랜드 설계자,러셀 브런슨,윌북,경제/경영
2023-09,98,최애의 아이 11,Aka Akasaka 외,대원씨아이,만화
2023-09,99,아비투스(양장특별판),도리스 메르틴,다산초당,인문
2023-09,100,흔한남매 과학 탐험대 8: 생물 2,흔한남매,주니어김영사,어린이(초등)
2023-08,1,세이노의 가르침,세이노(SayNo),데이원,자기계발
2023-08,2,아메리칸 프로메테우스(특별판),카이 버드 외,사이언스북스,과학
2023-08,3,흔한남매 이무기 1,이종혁,미래엔아이세움,어린이(초등)
2023-08,4,문과 남자의 과학 공부,유시민,돌베개,인문
2023-08,5,아주 희미한 빛으로도,최은영,문학동네,소설
2023-08,6,도둑맞은 집중력,요한 하리,어크로스,인문
2023-08,7,1%를 읽는 힘,메르,토네이도,경제/경영
2023-08,8,역행자(확장판),자청,웅진지식하우스,자기계발
2023-08,9,비가 오면 열리는 상점(윈터에디션),유영광,클레이하우스,소설
2023-08,10,메리골드 마음 세탁소(30만 부 기념 한정 플라워 에디션),윤정은,북로망스,소설
2023-08,11,원씽(The One Thing)(60만 부 기념 스페셜 에디션),게리 켈러 외,비즈니스북스,자기계발
2023-08,12,위기의 역사,오건영,페이지2북스,경제/경영
2023-08,13,눈에 갇힌 외딴 산장에서,히가시노 게이고,재인,소설
2023-08,14,돈의 속성(300쇄 리커버에디션),김승호,스노우폭스북스,경제/경영
2023-08,15,꿀벌의 예언 1,베르나르 베르베르,열린책들,소설
2023-08,16,최애의 아이 11,Aka Akasaka 외,대원씨아이,만화
2023-08,17,쇼펜하우어 아포리즘: 당신의 인생이 왜 힘들지 않아야 한다고 생각하십니까,아르투어 쇼펜하우어,포레스트북스,인문
2023-08,18,김재우의 영어회화 100,김재우,상상스퀘어,외국어
2023-08,19,자본주의,EBS 자본주의 제작팀,가나출판사,경제/경영
2023-08,20,모순,양귀자,쓰다,소설
2023-08,21,최소한의 한국사(10만 부 기념 청자 에디션),최태성,프런트페이지,역사/문화
2023-08,22,구의 증명,최진영,은행나무,소설
2023-08,23,나는 너랑 노는 게 제일 좋아,하태완,북로망스,시/에세이
2023-08,24,디즈니 픽사 엘리멘탈 무비동화,이지안,애플비북스,유아(0~7세)
2023-08,25,총 균 쇠,재레드 다이아몬드,김영사,역사/문화
2023-08,26,부자의 그릇,이즈미 마사토,다산북스,경제/경영
2023-08,27,바다가 들리는 편의점,마치다 소노코,모모,소설
2023-08,28,불편한 편의점(벚꽃 에디션),김호연,나무옆의자,소설
2023-08,29,이토록 공부가 재미있어지는 순간(50만 부 기념 우리들 에디션),박성혁,다산북스,청소년
2023-08,30,당신은 결국 무엇이든 해내는 사람(10만 부 기념 특별 리커버 에디션),김상현,필름(Feelm),시/에세이
2023-08,31,모든 삶은 흐른다(특별판 트레싱지 에디션),로랑스 드빌레르,피카(FIKA),인문
2023-08,32,사장학개론,김승호,스노우폭스북스,경제/경영
2023-08,33,해커스 토익 기출 VOCA(보카),David Cho,해커스어학연구소,외국어
2023-08,34,에그박사 10,박송이,미래엔아이세움,어린이(초등)
2023-08,35,아기 판다 푸바오,에버랜드 동물원 외,시공주니어,시/에세이
2023-08,36,일이란 무엇인가,고동진,민음사,자기계발
2023-08,37,도파민네이션,애나 렘키,흐름출판,인문
2023-08,38,흔한남매 과학 탐험대 8: 생물 2,흔한남매,주니어김영사,어린이(초등)
2023-08,39,데일 카네기 인간관계론(무삭제 완역본),데일 카네기,현대지성,자기계발
2023-08,40,기분이 태도가 되지 말자,김수현,하이스트,시/에세이
2023-08,41,그럴 수 있어,양희은,웅진지식하우스,시/에세이
2023-08,42,빨간내복야코 1,빨간내복야코,샌드박스스토리,어린이(초등)
2023-08,43,하늘과 바람과 별과 인간,김상욱,바다출판사,과학
2023-08,44,우리는 모두 죽는다는 것을 기억하라,웨인 다이어,토네이도,자기계발
2023-08,45,부자 아빠 가난한 아빠 1(20주년 특별 기념판),로버트 기요사키,민음인,경제/경영
2023-08,46,돈은 좋지만 재테크는 겁나는 너에게,뿅글이,황금부엉이,경제/경영
2023-08,47,흔한남매 13,흔한남매,미래엔아이세움,어린이(초등)
2023-08,48,내면소통,김주환,인플루엔셜,인문
2023-08,49,더 플로,안유화,경이로움,경제/경영
2023-08,50,대한민국 돈의 역사,홍춘욱,상상스퀘어,경제/경영
2023-08,51,너무나 많은 여름이,김연수,레제,소설
2023-08,52,물고기는 존재하지 않는다,룰루 밀러,곰출판,과학
2023-08,53,브랜드 설계자,러셀 브런슨,윌북,경제/경영
2023-08,54,좋은 일이 오려고 그러나 보다(10만부 기념 행운 에디션),박여름,히읏,시/에세이
2023-08,55,참을 수 없는 존재의 가벼움,밀란 쿤데라,민음사,소설
2023-08,56,파친코 1,이민진,인플루엔셜,소설
2023-08,57,이상한 과자 가게 전천당 18,히로시마 레이코,길벗스쿨,어린이(초등)
2023-08,58,읽으면서 바로 써먹는 어린이 세계사 퀴즈 1,한날,파란정원,어린이(초등)
2023-08,59,타이탄의 도구들(블랙 에디션),팀 페리스,토네이도,자기계발
2023-08,60,불편한 편의점 2(단풍 에디션),김호연,나무옆의자,소설
2023-08,61,유연함의 힘,수잔 애쉬포드,상상스퀘어,자기계발
2023-08,62,야옹이 수영 교실,신현경,북스그라운드,어린이(초등)
2023-08,63,수상한 놀이공원 천옥원,히로시마 레이코,길벗스쿨,어린이(초등)
2023-08,64,부의 추월차선(10주년 스페셜 에디션),엠제이 드마코,토트,경제/경영
2023-08,65,코스모스,칼 세이건,사이언스북스,과학
2023-08,66,유현준의 인문 건축 기행,유현준,을유문화사,인문
2023-08,67,타키 포오 코믹 어드벤처 2,안도감,대원키즈,어린이(초등)
2023-08,68,감정은 사라져도 결과는 남는다,이해인,필름(Feelm),시/에세이
2023-08,69,늘 너의 편이 되어줄게,김가영(가요이키우기),좋은북스,시/에세이
2023-08,70,블루 아카이브 오피셜 아트웍스,신민섭,학산문화사,만화
2023-08,71,나는 죽을 때까지 지적이고 싶다,양원근,정민미디어,시/에세이
2023-08,72,데일 카네기 자기관리론(국내최초 초판 무삭제 완역본),데일 카네기,현대지성,자기계발
2023-08,73,지적 대화를 위한 넓고 얕은 지식 1,채사장,웨일북(whalebooks),인문
2023-08,74,레버리지,롭 무어,다산북스,경제/경영
2023-08,75,스토너,존 윌리엄스,알에이치코리아,소설
2023-08,76,백앤아 2: 달콤바삭 요정 과자 집,백앤아,샌드박스스토리키즈,어린이(초등)
2023-08,77,몰입,황농문,알에이치코리아,자기계발
2023-08,78,이기적 유전자,리처드 도킨스,을유문화사,과학
2023-08,79,당신도 느리게 나이 들 수 있습니다,정희원,더퀘스트,인문
2023-08,80,월가의 영웅,피터 린치 외,국일증권경제연구소,경제/경영
2023-08,81,스파이 패밀리 11,Tatsuya Endo,학산문화사,만화
2023-08,82,죽이고 싶은 아이,이꽃님,우리학교,청소년
2023-08,83,마음의 지혜,김경일,포레스트북스,인문
2023-08,84,그레이트 마인드셋,루이스 하우즈,포레스트북스,자기계발
2023-08,85,그릿(50만부 판매 기념 리커버 골드에디션),앤절라 더크워스,비즈니스북스,자기계발
2023-08,86,인간 실격,다자이 오사무,민음사,소설
2023-08,87,초역 니체의 말,프리드리히 니체,삼호미디어,인문
